shrimp,almonds,avocado,vegetables mix,green grapes,whole weat flour,yams,cottage cheese,energy drink,tomato juice,low fat yogurt,green tea,honey,salad,mineral water,salmon,antioxydant juice,frozen smoothie,spinach,olive oil
95,83,21,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,105,96,77,40,28,41,68,62,55,45,36,28,19,12,5,2,0,2,
95,98,96,111,99,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,20,58,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,98,69,14,86,72,58,59,44,55,45,36,28,19,12,5,2,0,2,
105,81,69,34,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,57,69,46,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,87,69,43,34,15,77,44,48,35,45,36,28,19,12,5,2,0,2,
24,0,112,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,95,69,95,65,37,97,68,62,55,45,36,28,19,12,5,2,0,2,
50,36,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,106,97,39,86,15,11,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,82,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
41,23,45,37,28,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,95,46,104,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,35,85,42,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,90,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,57,52,68,92,65,40,22,66,77,18,19,28,19,12,5,2,0,2,
54,98,69,67,41,83,33,68,62,55,45,36,28,19,12,5,2,0,2,
48,98,69,29,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,68,21,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
101,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,70,35,12,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,81,69,34,20,101,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,52,106,73,23,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
83,98,68,78,14,21,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,47,111,96,66,89,5,34,49,22,14,1,31,19,12,5,2,0,2,
98,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,34,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,15,40,57,59,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
114,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
96,111,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
90,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,35,22,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,47,52,65,35,103,43,68,62,55,45,36,28,19,12,5,2,0,2,
50,28,67,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
51,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,113,97,67,86,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,53,97,35,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,0,34,21,58,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,78,106,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,89,42,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,53,89,106,34,23,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,4,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
26,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,47,34,15,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,59,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,34,27,11,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,36,0,15,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,20,90,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
85,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
34,106,80,96,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
68,72,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,97,73,61,54,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,23,34,86,58,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,69,107,11,42,59,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,57,69,34,15,44,69,68,62,55,45,36,28,19,12,5,2,0,2,
11,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,98,68,26,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,116,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
80,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
47,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
49,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,70,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
103,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,14,39,56,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,73,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,83,68,78,14,12,47,24,35,55,45,36,28,19,12,5,2,0,2,
105,70,79,109,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,70,34,58,30,76,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,23,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
63,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,84,36,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,108,105,95,65,83,52,46,85,30,30,44,28,19,12,5,2,0,2,
107,13,46,96,76,41,33,49,66,66,31,36,28,19,12,5,2,0,2,
104,98,103,42,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,113,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,53,97,68,40,58,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,74,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,26,14,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,74,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,113,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,98,50,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,54,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,28,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,114,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,47,52,67,107,33,28,67,51,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,70,34,50,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,40,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,52,22,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
32,10,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,67,68,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
73,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,69,18,79,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,17,54,113,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,70,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,38,19,57,42,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
108,96,45,57,31,105,94,42,62,55,45,36,28,19,12,5,2,0,2,
48,17,45,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,23,0,79,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
60,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,80,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,68,78,86,22,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,105,96,91,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,69,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,70,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,98,22,67,7,34,57,68,62,55,45,36,28,19,12,5,2,0,2,
97,3,40,37,9,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,6,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
83,98,69,67,86,23,43,37,48,70,45,36,28,19,12,5,2,0,2,
54,83,69,23,75,22,36,68,62,55,45,36,28,19,12,5,2,0,2,
105,98,112,44,109,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,106,97,68,25,34,15,40,62,55,45,36,28,19,12,5,2,0,2,
14,87,52,82,52,42,57,68,62,55,45,36,28,19,12,5,2,0,2,
74,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
74,80,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,22,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,35,33,113,42,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
92,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,98,69,78,77,15,50,65,22,30,45,36,28,19,12,5,2,0,2,
48,41,64,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
32,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,49,41,79,34,15,21,52,62,55,45,36,28,19,12,5,2,0,2,
107,55,94,104,107,17,47,97,51,55,45,36,28,19,12,5,2,0,2,
36,84,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,90,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
41,52,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,17,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,44,105,43,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
59,52,67,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,38,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,106,111,68,23,75,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,47,52,96,66,89,74,68,62,55,45,36,28,19,12,5,2,0,2,
111,14,53,19,9,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,69,67,105,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,97,68,41,107,28,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,79,111,40,28,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,66,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,114,14,20,77,49,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,14,62,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,41,85,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,116,88,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
26,35,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,44,40,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
4,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,69,101,23,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
85,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,109,34,23,37,70,69,68,62,55,45,36,28,19,12,5,2,0,2,
47,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,98,68,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,70,22,67,76,83,33,30,39,55,45,36,28,19,12,5,2,0,2,
8,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
114,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,41,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,69,28,57,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,116,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,98,68,71,44,55,57,68,62,55,45,36,28,19,12,5,2,0,2,
60,116,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
85,57,107,34,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,82,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,14,66,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
74,41,19,91,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,53,68,21,43,103,54,52,11,44,45,36,28,19,12,5,2,0,2,
30,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,114,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
104,79,53,99,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,38,19,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,53,104,96,23,37,57,68,62,55,45,36,28,19,12,5,2,0,2,
105,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
100,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,114,45,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
89,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,70,68,7,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,70,34,40,55,31,11,45,50,55,45,36,28,19,12,5,2,0,2,
14,36,112,12,40,55,89,83,62,55,45,36,28,19,12,5,2,0,2,
48,51,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,52,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,79,13,40,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,73,87,19,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,28,61,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,16,23,44,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,36,107,31,77,42,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,70,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,70,41,19,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
114,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
86,104,42,56,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,29,33,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,44,68,21,20,2,97,68,62,55,45,36,28,19,12,5,2,0,2,
53,46,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,70,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,36,112,15,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,23,68,79,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
3,36,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,98,69,65,87,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,98,68,17,23,77,47,68,62,55,45,36,28,19,12,5,2,0,2,
71,29,38,23,37,11,41,68,62,55,45,36,28,19,12,5,2,0,2,
60,116,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,35,37,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
110,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,23,19,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,15,22,44,37,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,106,52,23,92,93,74,68,62,55,45,36,28,19,12,5,2,0,2,
107,21,57,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
110,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
23,4,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,69,35,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,19,51,57,42,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,97,20,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,69,45,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,49,46,3,17,55,47,68,62,55,45,36,28,19,12,5,2,0,2,
98,114,29,20,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,53,96,41,97,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,70,79,113,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,63,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,67,13,0,21,43,92,46,62,55,45,36,28,19,12,5,2,0,2,
48,70,20,111,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,35,57,57,58,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
38,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,114,67,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,28,92,57,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
70,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,83,113,21,107,33,47,68,62,55,45,36,28,19,12,5,2,0,2,
45,106,79,15,51,19,57,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,14,16,23,28,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,49,96,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
4,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
108,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
71,15,53,21,40,55,35,68,62,55,45,36,28,19,12,5,2,0,2,
15,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
21,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
47,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,98,69,67,31,59,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,70,89,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,114,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,21,63,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
39,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,43,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
36,23,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
97,69,62,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,95,22,67,107,29,43,91,51,55,45,36,28,19,12,5,2,0,2,
107,13,94,88,103,13,72,48,11,73,45,36,28,19,12,5,2,0,2,
34,70,34,20,77,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
7,52,61,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,57,111,79,75,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
105,81,107,34,6,28,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,47,34,40,36,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,87,97,68,34,58,69,68,62,55,45,36,28,19,12,5,2,0,2,
53,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
87,70,0,86,49,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
54,29,106,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,53,69,39,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,59,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,14,14,29,19,76,97,56,62,55,45,36,28,19,12,5,2,0,2,
48,69,34,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,70,34,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,67,112,59,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
22,37,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
85,70,55,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
56,106,69,40,59,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,34,40,89,36,47,68,62,55,45,36,28,19,12,5,2,0,2,
14,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,83,69,21,97,23,39,68,62,55,45,36,28,19,12,5,2,0,2,
107,113,69,86,49,60,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,42,89,79,51,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
79,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,70,34,50,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,57,94,61,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
48,51,34,23,110,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,80,6,66,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,106,52,96,66,65,15,40,39,37,45,36,28,19,12,5,2,0,2,
107,13,48,55,83,45,48,63,56,19,24,3,14,1,8,5,2,0,2,
58,47,28,23,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,13,43,80,93,3,73,24,37,55,45,36,28,19,12,5,2,0,2,
24,74,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
16,41,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,47,97,30,110,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
98,41,51,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,35,14,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
50,79,34,77,40,31,74,55,62,55,45,36,28,19,12,5,2,0,2,
29,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
81,88,109,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,20,45,37,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
58,95,79,57,31,42,69,68,62,55,45,36,28,19,12,5,2,0,2,
107,55,69,23,65,21,33,16,62,55,45,36,28,19,12,5,2,0,2,
14,35,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
64,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
45,42,14,44,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
85,98,30,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
95,113,14,4,99,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
111,98,68,75,75,29,53,68,62,55,45,36,28,19,12,5,2,0,2,
98,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
14,70,68,14,34,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
34,57,69,67,7,83,52,9,13,29,30,36,28,19,12,5,2,0,2,
42,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
37,75,74,73,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
24,47,52,96,35,49,36,74,62,55,45,36,28,19,12,5,2,0,2,
50,53,69,0,73,76,9,45,50,55,45,36,28,19,12,5,2,0,2,
81,42,28,61,71,71,69,68,62,55,45,36,28,19,12,5,2,0,2,
